customer,invoice_id,invoice_number,invoice_date,service_date,product_service,qbo_item,description,ship_date,ship_via,item,item_original,qty,uom,unit_price,line_amount,invoice_total,invoice_balance,pdf_path
C&Y Global, Inc. / Pro Metal Recycling,8696,3317,2024-06-14,2024-06-20,Non-Ferrous Sale,Non-Ferrous Sale,Harness wire,2024-06-20,Bailey Trucking,ICW #2 (50% & CAT5/Tel),Harness wire,1017,,1.95,1983.15,36587.4,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-8696.pdf
C&Y Global, Inc. / Pro Metal Recycling,8696,3317,2024-06-14,2024-06-20,Non-Ferrous Sale,Non-Ferrous Sale,Harness wire,2024-06-20,Bailey Trucking,ICW #2 (50% & CAT5/Tel),Harness wire,1293,,1.95,2521.35,36587.4,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-8696.pdf
C&Y Global, Inc. / Pro Metal Recycling,8696,3317,2024-06-14,2024-06-20,Non-Ferrous Sale,Non-Ferrous Sale,Harness wire,2024-06-20,Bailey Trucking,ICW #2 (50% & CAT5/Tel),Harness wire,735,,1.95,1433.25,36587.4,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-8696.pdf
C&Y Global, Inc. / Pro Metal Recycling,8696,3317,2024-06-14,2024-06-20,Non-Ferrous Sale,Non-Ferrous Sale,Harness wire,2024-06-20,Bailey Trucking,ICW #2 (50% & CAT5/Tel),Harness wire,817,,1.95,1593.15,36587.4,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-8696.pdf
C&Y Global, Inc. / Pro Metal Recycling,8696,3317,2024-06-14,2024-06-20,Non-Ferrous Sale,Non-Ferrous Sale,Harness wire,2024-06-20,Bailey Trucking,ICW #2 (50% & CAT5/Tel),Harness wire,787,,1.95,1534.65,36587.4,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-8696.pdf
C&Y Global, Inc. / Pro Metal Recycling,8696,3317,2024-06-14,2024-06-20,Non-Ferrous Sale,Non-Ferrous Sale,Unclean car wheels,2024-06-20,Bailey Trucking,ALUMINUM CAR WHEELS (DIRTY),Unclean car wheels,708,,0.93,658.44,36587.4,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-8696.pdf
C&Y Global, Inc. / Pro Metal Recycling,8696,3317,2024-06-14,2024-06-20,Non-Ferrous Sale,Non-Ferrous Sale,Fe BX wire,2024-06-20,Bailey Trucking,ICW #2 BX (Fe,Fe BX wire,666,,0.78,519.48,36587.4,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-8696.pdf
C&Y Global, Inc. / Pro Metal Recycling,8696,3317,2024-06-14,2024-06-20,Non-Ferrous Sale,Non-Ferrous Sale,Cu BKG,2024-06-20,Bailey Trucking,Copper Breakage,Cu BKG,624,,0.7,436.8,36587.4,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-8696.pdf
C&Y Global, Inc. / Pro Metal Recycling,8696,3317,2024-06-14,2024-06-20,Non-Ferrous Sale,Non-Ferrous Sale,Cu BKG,2024-06-20,Bailey Trucking,Copper Breakage,Cu BKG,794,,0.6,476.4,36587.4,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-8696.pdf
C&Y Global, Inc. / Pro Metal Recycling,8696,3317,2024-06-14,2024-06-20,Non-Ferrous Sale,Non-Ferrous Sale,Transformers,2024-06-20,Bailey Trucking,Transformers (Al/Cu),Transformers,696,,0.78,542.88,36587.4,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-8696.pdf
C&Y Global, Inc. / Pro Metal Recycling,9022,3440,2024-07-25,2024-07-25,Non-Ferrous Sale,Non-Ferrous Sale,A/C Rads,2024-07-25,Bailey Trkg,Al/Cu Radiators (Clean),A/C Rads,382,,2.03,775.46,16402.75,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9022.pdf
C&Y Global, Inc. / Pro Metal Recycling,9022,3440,2024-07-25,2024-07-25,Non-Ferrous Sale,Non-Ferrous Sale,Elec motors,2024-07-25,Bailey Trkg,Mixed Electric Motors (Elmo),Elec motors,2489,,0.45,1120.05,16402.75,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9022.pdf
C&Y Global, Inc. / Pro Metal Recycling,9022,3440,2024-07-25,2024-07-25,Non-Ferrous Sale,Non-Ferrous Sale,ACSR,2024-07-25,Bailey Trkg,Insulated Al Wire,ACSR,737,,0.61,449.57,16402.75,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9022.pdf
C&Y Global, Inc. / Pro Metal Recycling,9022,3440,2024-07-25,2024-07-25,Non-Ferrous Sale,Non-Ferrous Sale,Harness wire,2024-07-25,Bailey Trkg,ICW #2 (50% & CAT5/Tel),Harness wire,714,,1.7,1213.8,16402.75,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9022.pdf
C&Y Global, Inc. / Pro Metal Recycling,9022,3440,2024-07-25,2024-07-25,Non-Ferrous Sale,Non-Ferrous Sale,mixed boards,2024-07-25,Bailey Trkg,LOW GRADE Boards,mixed boards,255,,0.35,89.25,16402.75,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9022.pdf
C&Y Global, Inc. / Pro Metal Recycling,9022,3440,2024-07-25,2024-07-25,Non-Ferrous Sale,Non-Ferrous Sale,Dirty wheels,2024-07-25,Bailey Trkg,Al Car Wheels (Dirty),Dirty wheels,540,,0.93,502.2,16402.75,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9022.pdf
C&Y Global, Inc. / Pro Metal Recycling,9022,3440,2024-07-25,2024-07-25,Non-Ferrous Sale,Non-Ferrous Sale,SS turnings,2024-07-25,Bailey Trkg,Stainless Steel Turnings,SS turnings,346,,0.35,121.1,16402.75,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9022.pdf
C&Y Global, Inc. / Pro Metal Recycling,9022,3440,2024-07-25,2024-07-25,Non-Ferrous Sale,Non-Ferrous Sale,SS turnings,2024-07-25,Bailey Trkg,Stainless Steel Turnings,SS turnings,384,,0.35,134.4,16402.75,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9022.pdf
C&Y Global, Inc. / Pro Metal Recycling,9022,3440,2024-07-25,2024-07-25,Non-Ferrous Sale,Non-Ferrous Sale,A/C rads,2024-07-25,Bailey Trkg,Al/Cu Radiators (Clean),A/C rads,708,,2.03,1437.24,16402.75,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9022.pdf
C&Y Global, Inc. / Pro Metal Recycling,9022,3440,2024-07-25,2024-07-25,Non-Ferrous Sale,Non-Ferrous Sale,Sealed units,2024-07-25,Bailey Trkg,Sealed Units / Compressors (Vader),Sealed units,2347,,0.34,797.98,16402.75,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9022.pdf
C&Y Global, Inc. / Pro Metal Recycling,9022,3440,2024-07-25,2024-07-25,Non-Ferrous Sale,Non-Ferrous Sale,Elec motors,2024-07-25,Bailey Trkg,Mixed Electric Motors (Elmo),Elec motors,3394,,0.45,1527.3,16402.75,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9022.pdf
C&Y Global, Inc. / Pro Metal Recycling,9022,3440,2024-07-25,2024-07-25,Non-Ferrous Sale,Non-Ferrous Sale,#2 Cu,2024-07-25,Bailey Trkg,No. 2 Copper (Birch/Cliff),#2 Cu,1185,,3.59,4254.15,16402.75,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9022.pdf
C&Y Global, Inc. / Pro Metal Recycling,9022,3440,2024-07-25,2024-07-25,Non-Ferrous Sale,Non-Ferrous Sale,Auto batteries,2024-07-25,Bailey Trkg,Lead-Acid Batteries (Auto),Auto batteries,2460,,0.28,688.8,16402.75,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9022.pdf
C&Y Global, Inc. / Pro Metal Recycling,9022,3440,2024-07-25,2024-07-25,Non-Ferrous Sale,Non-Ferrous Sale,Harness wire,2024-07-25,Bailey Trkg,ICW #2 (50% & CAT5/Tel),Harness wire,652,,1.25,815.0,16402.75,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9022.pdf
C&Y Global, Inc. / Pro Metal Recycling,9022,3440,2024-07-25,2024-07-25,Non-Ferrous Sale,Non-Ferrous Sale,#1 Insulated,2024-07-25,Bailey Trkg,ICW #1 (THHN 80%),#1 Insulated,712,,1.25,890.0,16402.75,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9022.pdf
C&Y Global, Inc. / Pro Metal Recycling,9022,3440,2024-07-25,2024-07-25,Non-Ferrous Sale,Non-Ferrous Sale,#2 Insulated,2024-07-25,Bailey Trkg,ICW #2 (50% & CAT5/Tel),#2 Insulated,853,,1.25,1066.25,16402.75,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9022.pdf
C&Y Global, Inc. / Pro Metal Recycling,9022,3440,2024-07-25,2024-07-26,Non-Ferrous Sale,Non-Ferrous Sale,Auto rads,2024-07-25,Bailey Trkg,Radiators (Auto,Auto rads,204,,2.55,520.2,16402.75,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9022.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,Red Brass,2024-08-22,Bailey Trucking,Composition / Red Brass (Ebony),Red Brass,583,,3.05,1778.15,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,A/C rads,2024-08-22,Bailey Trucking,Al/Cu Radiators (Clean),A/C rads,820,,1.93,1582.6,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,E-scrap,2024-08-22,Bailey Trucking,E-Scrap (Mixed),E-scrap,633,,0.2,126.6,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,Motors,2024-08-22,Bailey Trucking,Mixed Electric Motors (Elmo),Motors,1286,,0.38,488.68,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,Lead,2024-08-22,Bailey Trucking,Scrap Lead — Soft (Racks),Lead,222,,0.72,159.84,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,Yellow brass turnings,2024-08-22,Bailey Trucking,YELLOW BRASS TURNINGS,Yellow brass turnings,94,,2.33,219.02,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,BeCu turnings,2024-08-22,Bailey Trucking,Beryllium Copper Turnings,BeCu turnings,13,,2.8,36.4,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,#1 Cu,2024-08-22,Bailey Trucking,No. 1 Copper (Berry/Candy),#1 Cu,876,,3.69,3232.44,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,#2 Cu,2024-08-22,Bailey Trucking,No. 2 Copper (Birch/Cliff),#2 Cu,508,,3.59,1823.72,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,Auto Batteries,2024-08-22,Bailey Trucking,Lead-Acid Batteries (Auto),Auto Batteries,1596,,0.27,430.92,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,Harness wire kr,2024-08-22,Bailey Trucking,ICW #2 (50% & CAT5/Tel),Harness wire kr,1340,,1.87,2505.8,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,Harness wire kr,2024-08-22,Bailey Trucking,ICW #2 (50% & CAT5/Tel),Harness wire kr,1070,,1.87,2000.9,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,Harness wire kr,2024-08-22,Bailey Trucking,ICW #2 (50% & CAT5/Tel),Harness wire kr,955,,1.87,1785.85,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,Harness wire kr,2024-08-22,Bailey Trucking,ICW #2 (50% & CAT5/Tel),Harness wire kr,868,,1.87,1623.16,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,Harness wire kr,2024-08-22,Bailey Trucking,ICW #2 (50% & CAT5/Tel),Harness wire kr,1261,,1.87,2358.07,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,Harness wire kr,2024-08-22,Bailey Trucking,ICW #2 (50% & CAT5/Tel),Harness wire kr,1314,,1.87,2457.18,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,Harness wire kr,2024-08-22,Bailey Trucking,ICW #2 (50% & CAT5/Tel),Harness wire kr,864,,1.87,1615.68,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,Harness wire kr,2024-08-22,Bailey Trucking,ICW #2 (50% & CAT5/Tel),Harness wire kr,1162,,1.87,2172.94,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,Harness wire kr,2024-08-22,Bailey Trucking,ICW #2 (50% & CAT5/Tel),Harness wire kr,884,,1.87,1653.08,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,Harness wire kr,2024-08-22,Bailey Trucking,ICW #2 (50% & CAT5/Tel),Harness wire kr,1075,,1.87,2010.25,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,Harness wire kr,2024-08-22,Bailey Trucking,ICW #2 (50% & CAT5/Tel),Harness wire kr,1098,,1.87,2053.26,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,Harness wire kr,2024-08-22,Bailey Trucking,ICW #2 (50% & CAT5/Tel),Harness wire kr,1234,,1.87,2307.58,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,Harness wire kr,2024-08-22,Bailey Trucking,ICW #2 (50% & CAT5/Tel),Harness wire kr,1026,,1.87,1918.62,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,Harness wire kr,2024-08-22,Bailey Trucking,ICW #2 (50% & CAT5/Tel),Harness wire kr,1174,,1.87,2195.38,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,Harness wire kr,2024-08-22,Bailey Trucking,ICW #2 (50% & CAT5/Tel),Harness wire kr,1255,,1.87,2346.85,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,Harness wire kr,2024-08-22,Bailey Trucking,ICW #2 (50% & CAT5/Tel),Harness wire kr,1350,,1.87,2524.5,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,Harness wire kr,2024-08-22,Bailey Trucking,ICW #2 (50% & CAT5/Tel),Harness wire kr,914,,1.87,1709.18,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,Harness wire kr,2024-08-22,Bailey Trucking,ICW #2 (50% & CAT5/Tel),Harness wire kr,954,,1.87,1783.98,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,Harness wire kr,2024-08-22,Bailey Trucking,ICW #2 (50% & CAT5/Tel),Harness wire kr,1180,,1.87,2206.6,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,Harness wire IH,2024-08-22,Bailey Trucking,ICW #2 (50% & CAT5/Tel),Harness wire IH,1165,,1.87,2178.55,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,Computer tower,2024-08-22,Bailey Trucking,Computer Tower (Complete),Computer tower,306,,0.4,122.4,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,Servers,2024-08-22,Bailey Trucking,Servers (Complete),Servers,350,,0.8,280.0,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,Elec. motors,2024-08-22,Bailey Trucking,Mixed Electric Motors (Elmo),Elec. motors,2931,,0.38,1113.78,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,Cat. 5/6 wire,2024-08-22,Bailey Trucking,ICW #2 (50% & CAT5/Tel),Cat. 5/6 wire,326,,1.7,554.2,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9193,3494,2024-08-15,2024-08-22,Non-Ferrous Sale,Non-Ferrous Sale,Wheel weights,2024-08-22,Bailey Trucking,Lead Wheel Weights,Wheel weights,811,,0.21,170.31,53526.47,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9193.pdf
C&Y Global, Inc. / Pro Metal Recycling,9450,3562,2024-09-13,2024-09-20,Non-Ferrous Sale,Non-Ferrous Sale,Bare brite,2024-09-23,Bailey Trkg,No. 1 Copper Wire (Barley),Bare brite,1894,,4.04,7651.76,56636.23,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9450.pdf
C&Y Global, Inc. / Pro Metal Recycling,9450,3562,2024-09-13,2024-09-20,Non-Ferrous Sale,Non-Ferrous Sale,#1 Cu,2024-09-23,Bailey Trkg,No. 1 Copper (Berry/Candy),#1 Cu,689,,3.82,2631.98,56636.23,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9450.pdf
C&Y Global, Inc. / Pro Metal Recycling,9450,3562,2024-09-13,2024-09-20,Non-Ferrous Sale,Non-Ferrous Sale,#2 Cu,2024-09-23,Bailey Trkg,No. 2 Copper (Birch/Cliff),#2 Cu,2149,,3.7,7951.3,56636.23,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9450.pdf
C&Y Global, Inc. / Pro Metal Recycling,9450,3562,2024-09-13,2024-09-20,Non-Ferrous Sale,Non-Ferrous Sale,#3 Cu,2024-09-23,Bailey Trkg,Sheet Copper,#3 Cu,713,,3.55,2531.15,56636.23,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9450.pdf
C&Y Global, Inc. / Pro Metal Recycling,9450,3562,2024-09-13,2024-09-20,Non-Ferrous Sale,Non-Ferrous Sale,Yellow Brass,2024-09-23,Bailey Trkg,Yellow Brass (Solid,Yellow Brass,2429,,2.6,6315.4,56636.23,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9450.pdf
C&Y Global, Inc. / Pro Metal Recycling,9450,3562,2024-09-13,2024-09-20,Non-Ferrous Sale,Non-Ferrous Sale,Harness wire - R,2024-09-23,Bailey Trkg,ICW #2 (50% & CAT5/Tel),Harness wire - R,1068,,1.75,1869.0,56636.23,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9450.pdf
C&Y Global, Inc. / Pro Metal Recycling,9450,3562,2024-09-13,2024-09-20,Non-Ferrous Sale,Non-Ferrous Sale,Harness wire - R,2024-09-23,Bailey Trkg,ICW #2 (50% & CAT5/Tel),Harness wire - R,784,,1.75,1372.0,56636.23,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9450.pdf
C&Y Global, Inc. / Pro Metal Recycling,9450,3562,2024-09-13,2024-09-20,Non-Ferrous Sale,Non-Ferrous Sale,Harness wire - R,2024-09-23,Bailey Trkg,ICW #2 (50% & CAT5/Tel),Harness wire - R,780,,1.75,1365.0,56636.23,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9450.pdf
C&Y Global, Inc. / Pro Metal Recycling,9450,3562,2024-09-13,2024-09-20,Non-Ferrous Sale,Non-Ferrous Sale,Harness wire - R,2024-09-23,Bailey Trkg,ICW #2 (50% & CAT5/Tel),Harness wire - R,574,,1.75,1004.5,56636.23,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9450.pdf
C&Y Global, Inc. / Pro Metal Recycling,9450,3562,2024-09-13,2024-09-20,Non-Ferrous Sale,Non-Ferrous Sale,Sealed units,2024-09-23,Bailey Trkg,Sealed Units / Compressors (Vader),Sealed units,2926,,0.335,980.21,56636.23,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9450.pdf
C&Y Global, Inc. / Pro Metal Recycling,9450,3562,2024-09-13,2024-09-20,Non-Ferrous Sale,Non-Ferrous Sale,elec motors,2024-09-23,Bailey Trkg,Mixed Electric Motors (Elmo),elec motors,3136,,0.38,1191.68,56636.23,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9450.pdf
C&Y Global, Inc. / Pro Metal Recycling,9450,3562,2024-09-13,2024-09-20,Non-Ferrous Sale,Non-Ferrous Sale,Al cast,2024-09-23,Bailey Trkg,Al Cast (Clean),Al cast,939,,0.72,676.08,56636.23,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9450.pdf
C&Y Global, Inc. / Pro Metal Recycling,9450,3562,2024-09-13,2024-09-20,Non-Ferrous Sale,Non-Ferrous Sale,spent shells,2024-09-23,Bailey Trkg,Brass Shells (Military Spent),spent shells,258,,1.05,270.9,56636.23,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9450.pdf
C&Y Global, Inc. / Pro Metal Recycling,9450,3562,2024-09-13,2024-09-20,Non-Ferrous Sale,Non-Ferrous Sale,range lead,2024-09-23,Bailey Trkg,Range Lead (Indoor),range lead,1320,,0.73,963.6,56636.23,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9450.pdf
C&Y Global, Inc. / Pro Metal Recycling,9450,3562,2024-09-13,2024-09-20,Non-Ferrous Sale,Non-Ferrous Sale,#1 ins Cu,2024-09-23,Bailey Trkg,ICW #1 (THHN 80%),#1 ins Cu,1029,,2.43,2500.47,56636.23,0,qbo_out\qbo_pdfs\C&Y_Global_(Pro_Metal_Recycling)\INV-9450.pdf
